post_id,post_text,label,Race,Religion,Gender,Sexual Orientation,Miscellaneous
27438758_gab,jews are fucking liars architects of diversity and division,1.0,0.0,1.0,0.0,0.0,0.0
27444536_gab,i think i like gab for two reasons great memes and reading my husband argument threads i met and married this atheist but according to several nazi types i have married a jewish man does placing loads of exclamation points and random caps locking constitute better arguments 😂,0.0,0.0,1.0,0.0,0.0,1.0
27454163_gab,lol the blacks in las vegas have seem to adopted our culture it seem i wonder if they will adopted our calm nature and no more ghetto culture we shall see stay tuned folks,1.0,1.0,0.0,0.0,0.0,0.0
27478936_gab,jews will holocaust one of their own if its good for the jews bye bye jew tommy,1.0,0.0,1.0,0.0,0.0,0.0
27480049_gab,what does everyone think about tommyrobinson being moved to a majority muslim prison,0.0,0.0,1.0,0.0,0.0,0.0
27489452_gab,how interesting that the maximum security prison has a <number> muslim population what are the odds,1.0,0.0,1.0,0.0,0.0,1.0
27501904_gab,i am sick of hearing about the grenfell tower fire it was a muslim bomb factory that blew up,1.0,0.0,1.0,1.0,0.0,0.0
27506632_gab,do not get me wrong korea has their own share of soy boys and faggots just like any other country but they definitely do not fuck goats,1.0,0.0,0.0,1.0,0.0,0.0
27520448_gab,my bucket list see obamasama hang clintons hang bushes hang merkle may kahn and that faggot running canada hang all traitor liberals expelled from us to the middle east the wall built and all illegals sent back or shot see islame beheaded,1.0,1.0,1.0,0.0,0.0,0.0
27524955_gab,that amazing that you actually believe everyone watches tv you seem to be pretty deep into the sjw ghetto,0.0,1.0,0.0,0.0,0.0,1.0
27535667_gab,burn all the gays burn all non whites i am living for giving these niggers their due im burnin im burnin im burnin a jew hitlerwasright,1.0,1.0,1.0,1.0,0.0,0.0
27551024_gab,<number> 3 rds of gen z identify as something other than heterosexual we are living in gay pride month shut the fuck up sodomite,1.0,0.0,0.0,0.0,0.0,0.0
27551077_gab,you are a shill whoever you are mamzer boy you are on our list now i am guessing either some retarded americuck boomer or some jidf hasbara kike either way you are an enemy of the white race <number>,1.0,0.0,1.0,0.0,0.0,1.0
27551614_gab,<number> spews hate against normal heterosexual men <number> expects normal heterosexual men to white knight for her whenever she needs it,0.0,0.0,0.0,1.0,1.0,0.0
27552650_gab,dude financing and literally taking all their gold teeth and confiscating all their bank funds is not the same thing ok how about you research jews scheming for <number> fucking years kicked out of <number> countries <number> times for being around the corner yeah,1.0,0.0,1.0,1.0,0.0,0.0
27557490_gab,the jews were solely responsible for selling slaves and starting the entire slave trade as a business they made white people depend on slaves then the jews also freed the slaves and unleashed them on white people afterwards,1.0,1.0,1.0,0.0,0.0,0.0
27567696_gab,this article pretends it the right doing all the violence and intimidation at street events,0.0,0.0,0.0,0.0,0.0,1.0
27570821_gab,it pretty much going that way here in america also only a matter of time before our women are raped and slaughtered in the name of islam,1.0,0.0,1.0,1.0,0.0,0.0
27572001_gab,dead muzzie buried with pigs,1.0,0.0,1.0,0.0,0.0,1.0
27582710_gab,in other words this guy hates white people if he white himself then he a traitorous shabbos goy doing the bidding of his jewish masters fbi has always been an enforcer arm of the kikes jfk <user>,1.0,1.0,1.0,0.0,0.0,0.0
27587484_gab,naw i d rather shoot you in the open nazi fag howdidyousayyouwouldstopmefaggot lol maga presidenttrump <user> ‍ aka greatautist,1.0,0.0,1.0,1.0,0.0,0.0
27600552_gab,saw this at sainsburys i am still trying to work out the motive is it majority of the population demographic need not apply or let empower muslim women to work to try recover the hemoraging welfare state or is it virtue signalling on behalf of the toxic masculine patriarcy,0.0,0.0,1.0,0.0,0.0,1.0
27604258_gab,yeah bro the globalists hate the jews that why they bend over backwards to persecute anyone who criticizes the jews because the jews are the real victims of globalism now this is pilpul,0.0,0.0,1.0,0.0,0.0,0.0
27605417_gab,miss america shall embrace beer for beer makes fat women look beautiful,0.0,0.0,0.0,1.0,0.0,0.0
27617506_gab,the sales pitch claims brand new epic drama nothing epic was ever launched from either the ghetto or the jungles of darkie africa maybe they meant epidemic,1.0,1.0,0.0,0.0,0.0,1.0
27618184_gab,diversity is a code word for white genocide immigrants contribute and integrate 3 rd world retards freeload and fornicate,1.0,0.0,0.0,0.0,0.0,0.0
27623811_gab,gang rape tommy fuck jews streetshitter420 maga gab gab torba gtkrwn turkroach fuckbees gabcoin qlarp trusttheplan,1.0,0.0,1.0,0.0,0.0,0.0
27638978_gab,i hope this coon ref makes a wrong turn into a russian ghetto and gets shanked he clearly hates white people or maybe just denmark,1.0,1.0,0.0,0.0,0.0,1.0
2764024_gab,it figures that instead of investigating saudi arabia influence on clinton they would go after the white christian country russophobes maga gabfam speakfreely trump,0.0,1.0,1.0,0.0,0.0,1.0
27646911_gab,tens of thousands of moslems doing their eid or ramadam or whatever the hell they call it prayers in bensonhurst park in new york of all places i bet that that cucked faggot <user> was their probably to get some business for his travelling gay interracial gloryhole,1.0,0.0,1.0,0.0,0.0,0.0
27658950_gab,the dnc their leaders schumer pelosi bernie elizabethwarren cuomo others talk about helping immigrants but never talk about helping americans democrats do not work for the benefit of usa its time to maga elect trump supporters reelecttrump2020 americafirst gabfam,0.0,1.0,0.0,0.0,0.0,0.0
27660410_gab,we will just use extreme state terror and violence to drive everybody out there now we have a our own country again i do not know dude it a war bad stuff happens that why it a bad idea to threaten people existence,0.0,0.0,0.0,0.0,0.0,1.0
27667253_gab,only thing worse than arguing with a flat earther is arguing with a holocaust denier,0.0,0.0,0.0,1.0,0.0,1.0
27679978_gab,verizon owned by the fucking jews,1.0,0.0,1.0,0.0,0.0,0.0
27694382_gab,standards and safety do not matter what important is making sure that feminists are happy so that they do not say mean things to white men heaven forbid that a white man tells a woman the word no,0.0,0.0,0.0,1.0,0.0,1.0
27694837_gab,shut the fuck up pagan faggot,1.0,0.0,0.0,1.0,0.0,0.0
27704439_gab,ukip too full of zog butt fuckers uk needs to go full nazi,1.0,0.0,0.0,0.0,0.0,0.0
27710845_gab,hey i can say racial slurs on here nigger kike spic wop coon heeb sandnigger jew faggot homo your mom,1.0,1.0,1.0,1.0,0.0,0.0
27789937_gab,one of the hardest things to find in america is a doctor who is not a nigger sand nigger dot head spic or chink,1.0,1.0,1.0,0.0,0.0,1.0
27792370_gab,i bet overtly was invented by jews 🖕 😡 🖕,0.0,0.0,1.0,0.0,0.0,0.0
27794490_gab,kill a muslim family every day kill the muslim terrorists from the root facebook employs muslim mother fuckers and they support muslim umma fuckers in facebook zuckerberg is a muslim supporter and a traitor,1.0,0.0,1.0,0.0,0.0,0.0
27822128_gab,u refer bto the jews of course for they are asians,0.0,0.0,1.0,0.0,0.0,1.0
27829735_gab,you muted my bitch ass,0.0,0.0,0.0,0.0,0.0,1.0
27833161_gab,i hate arabs jews are arabs hebrew is fucking arabic we know,1.0,0.0,1.0,0.0,0.0,0.0
27837266_gab,importing subhumans to rape white women and children and torture and murder white men is the opposite of what power hungry politicians would do what would be the point of ruling haiti it better to be homeless among whites,1.0,0.0,0.0,1.0,0.0,1.0
27845571_gab,i bet this negroid is in ghetto hell wishing he was alive to see all the publicity he finally getting now that he dead goodriddancefool,1.0,1.0,0.0,0.0,0.0,0.0
27848788_gab,curanis are nigger jews,1.0,1.0,1.0,0.0,0.0,0.0
27857029_gab,in light of all things considered do you feel president trump got this one right on seperating immigrants from there children,0.0,0.0,0.0,0.0,0.0,1.0
27859493_gab,report trump to allow <number> refugees into the u.s. they arrive on friday and start their modeling careers on monday,0.0,0.0,0.0,0.0,0.0,1.0
27862242_gab,and now vigilante harassment of us official carrying out their jobs in regards to illegals,0.0,0.0,0.0,0.0,0.0,1.0
27877538_gab,bare in mind there are only <number> million jews in the world give or take and billions of other people of all religions when the day comes you <number> million will be mincemeat this time not fertilizer,1.0,0.0,1.0,0.0,0.0,0.0
27891415_gab,is a dolphin just a gay shark,0.0,0.0,0.0,0.0,0.0,1.0
27892666_gab,trump faces what fathers fear his daughter marrying a nigger but this isworse the cunt married a sandnigger jew,1.0,1.0,1.0,1.0,0.0,0.0
27898703_gab,the only good muzzie is a dead muzzie make them all good muzzies mohammed was a dicksucking pedophile and a piece of shit just like every raghead,1.0,0.0,1.0,1.0,0.0,0.0
27899806_gab,most definitely when i very first came on to gab i asked him a normal question dude came back with all kinds of gay porn and other bullshit game on ever since,0.0,0.0,0.0,0.0,0.0,0.0
27900902_gab,trump democrats do not care about the impact of uncontrolled migration on your communities your schools your hospitals your jobs and your safety democrats put illegal immigrants before they put american citizens,0.0,0.0,0.0,1.0,0.0,0.0
27902074_gab,nobody who knows jews likes jews even jews hate jews,1.0,0.0,1.0,0.0,0.0,0.0
27911126_gab,who we pedospic can not your boy toy speak for himself weak faggots crying to management coz feelz how <user> going btw,1.0,1.0,0.0,0.0,0.0,0.0
27934928_gab,rachel madcow is a lesbianic feminazi that hates america and wants to hand it over to the globalists,1.0,0.0,0.0,1.0,0.0,0.0
27956507_gab,and you a nightshade kike sand nigger,1.0,1.0,1.0,0.0,0.0,0.0
27973620_gab,smashing sand nigger is easy destroying commie filth is even easier,1.0,0.0,1.0,0.0,0.0,0.0
27977502_gab,no that the little bitch batman ride this is vader daily driver when i am not cruising the galaxy in my tie fighter,0.0,0.0,0.0,0.0,0.0,1.0
27994482_gab,good more like this the more rapefugees welcome faggots that get gutted like fish by their rapefugees the better it removes the fagtards from existence and it may actually educate survivors as to the stupidity of their faggotry,1.0,0.0,0.0,0.0,0.0,0.0
27997027_gab,what a lying asshole you are you arab muslim filth are fucking up christian europe liar typical blame shifting lying a rab hook nosed raghead,1.0,0.0,1.0,0.0,0.0,0.0
27999430_gab,haha remember when that bitch nigger <user> was crying for a way to censor replies to him little pet monkey of a kike,1.0,1.0,1.0,1.0,0.0,0.0
2805249_gab,remember when black indigenous folks use to say this in america i am not a nigger but a negro when i become a nigger i will let you know as a form of racial pride smfh at all the erroneous synonyms for owner of the lands http :// content time com time nation article <number> <number> html,1.0,1.0,0.0,0.0,0.0,1.0
2814654_gab,aleppo let the arabs sort it out if they are not bothered why should i be,0.0,0.0,0.0,0.0,0.0,0.0
2839464_gab,what do the ghetto internet and the fringe right wing esoteric internet have in common that makes their content so powerful their memes so dank racism,0.0,0.0,0.0,0.0,0.0,1.0
2844885_gab,hope <user> shuts up the tech robber barons like he shut up the lying media do not believe their lies about needing to replace us stem workers with immigrants who work <number> hr days for mcdonald level wages,0.0,0.0,0.0,0.0,0.0,1.0
2845961_gab,not at all they charge up at the us backed rebel charging stands set up by the honorable white helmets lol <user>,0.0,1.0,0.0,0.0,0.0,1.0
2859820_gab,<user> hm so which do we think is worse sharialaw you know what the do to women hrc we know what she does to anyone yourpizzascooked or all the radical islamic terrorists love ya huma,1.0,0.0,1.0,1.0,0.0,0.0
2908903_gab,never forget if hillary had won legions of third world migrants would have been imported the horrific crimes and social breakdown we see in germany would have been repeated in the us and women would have suffered the most maga trump,0.0,0.0,0.0,1.0,0.0,1.0
2945737_gab,there a special place in my heart for tall women who wear high heels and have good posture in fact i married one,0.0,0.0,0.0,1.0,0.0,1.0
2959194_gab,dear muslims take heed on your actions cause much is to be said to a country who has shooting ranges and women can shoot back and men can shoot natshit out of pepper so get on ur rug and pray u are gonna need it,1.0,0.0,1.0,0.0,0.0,0.0
2984966_gab,<user> i hear the ghetto calling oops my bad that was your porch monkey momma,1.0,1.0,0.0,0.0,0.0,0.0
2996378_gab,let lobby trump to refuse to allow jews to put a menorah on our white house lawn should we start a petition,1.0,0.0,1.0,0.0,0.0,0.0
3008822_gab,<user> not all arabs if you are too stupid to realize that islam and its adherents are what you are describing i can not help ya,0.0,0.0,1.0,0.0,0.0,0.0
3041452_gab,so if jews are smarter than the average bear i guess their kryptonite is trains then or something hellnoitdidnthappenduh,1.0,0.0,1.0,0.0,0.0,0.0
3069385_gab,so germany how many more of your countrymen are you going to let merkel her muzzie murderers murder refugeesnotwelcome rednationrising,1.0,0.0,0.0,0.0,0.0,1.0
3168947_gab,<user> christians fail to explain how this harms them though it harms us when you faggots behave like the disease vector pedophiling murderous raping druggie shiteating conscienceless prog degenerate scum that you are aids is proof that god hates fags,1.0,0.0,0.0,0.0,0.0,0.0
3174384_gab,extreme vetting of immigrants or a muslim ban i got a better idea a <number> year ban on all immigration north america needs a respite from these invaders we need to integrate the immigrants we already have and our economy is no longer suitable for mass immigration gabfam speakfreely maga,1.0,0.0,0.0,0.0,0.0,0.0
3187658_gab,<user> fucking kyke how is djt ruining the us when he is waiting for the lame duck negro who accomplished zero to go back to the ghetto,1.0,1.0,1.0,0.0,0.0,0.0
3243172_gab,my moms friend says i should b more kind <number> the filthy jews so im gonna start calling them grimey jews since im filled with christ love on the christmas holiday even tho the fucking jews murdered jesus who was white,1.0,0.0,1.0,0.0,0.0,0.0
3246451_gab,<user> blacks muzzys wetbacks first,1.0,1.0,1.0,0.0,0.0,1.0
3259362_gab,the other fuckwit kerry un resolution will preserve the possibility of peace secretary of state says anti settlements measure also rightly condemns violence and incitement,0.0,0.0,0.0,0.0,0.0,1.0
3297717_gab,if refugees and illegal immigrants did not have voting rights my blue state would be red again,0.0,0.0,0.0,0.0,0.0,1.0
3313528_gab,<number> <number> of women are raped on college campuses okay so why do we send women to college maybe we should have gender segregated colleges the fact that feminists are not pushing for this proves that they actually do not care about being raped or they are too stupid to protect themselves feminism maga,1.0,0.0,0.0,1.0,0.0,0.0
3315800_gab,<user> putin makes a great point if the refugees were really just seeking shelter however one of the goals of islam is to rule the world the refugee crisis was created intentionally and is nothing more than a form of jihad putin understands this and knows obama supports it speakfreely,0.0,0.0,1.0,0.0,0.0,0.0
3316015_gab,warning women men boy girls and toddlers all are fair game for rapes and other forms violence from these obama friendly terrorist immigrants,1.0,0.0,0.0,0.0,0.0,0.0
3318676_gab,this is the libertarian moment but it is not the one envisioned by reason magazine libertarians reserve the right to restrict access of those deemed to be undesirable i certainly do not want my black child interacting with ghetto negroes and thugs blackmiddleclassvalues,1.0,1.0,0.0,0.0,0.0,0.0
3326234_gab,<user> ditto i do not know how white targeted retailers will stay in business once whites refuse to go out of fear i am not in the shoe industry but i would guess market research would show the market for rockport shoes amongst the ghetto folk to be less than robust,0.0,1.0,0.0,0.0,0.0,1.0
3334032_gab,<user> you have got to realize they do not go to muslim countries because they are not refugees they are the frontline foot soldiers of a terrorist army this is all part of their plan to conquor the world maga,1.0,0.0,1.0,1.0,0.0,0.0
3346655_gab,maga speakfreely gabfam when will someone call american niggers out for being terrorists i bet if the nasty refugees had mall fights over christmas someone would have proposed a solution,1.0,1.0,0.0,0.0,0.0,0.0
3359041_gab,<user> ban islam anyway,1.0,0.0,1.0,0.0,0.0,0.0
3389354_gab,has germany gone mad <number> of germans see no connection between refugees and terrorism,1.0,0.0,1.0,1.0,1.0,0.0
3412612_gab,rather than saddle white women with more children that they probably can not afford perhaps it would be better to spike the water supply in the middle east with a substance that makes men impotent better idea,1.0,1.0,1.0,1.0,0.0,0.0
3443028_gab,<user> i guarantee that feminazi will change her mind if a libtard tells her that the infant can raised to be gay or transgender,1.0,0.0,0.0,1.0,0.0,0.0
3449511_gab,<user> go back to israel with your sand nigger wife and mutt child,1.0,0.0,1.0,0.0,0.0,0.0
3476709_gab,my german american friend tells me my godfather views matter because he is a significant figure in national politics as the founder of a major political party on the right if he is not as wildly upset about refugees as you are then maybe you are missing the reality of germany today,0.0,0.0,0.0,0.0,0.0,1.0
3495354_gab,istanbul islam is a plague they will tell you it a lonewolf it has nothing to do with islam etc etc etc bs name one country run by islam that gives women equal rights and gays any rights i will wait of course the answer is zero because islam is intolerant,1.0,0.0,1.0,0.0,0.0,0.0
3526077_gab,<user> i was suspended for so called violence which was a rt about eichenwald gif assault but they let blm terror accounts stay up with no problems,0.0,1.0,0.0,0.0,0.0,1.0
3533868_gab,<user> apparently not so obvious to some esp the homosexual jewish media that wants women to look like boys and people who think that is traditional rather than feminist,1.0,0.0,1.0,1.0,0.0,0.0
3571995_gab,if western men had kept their women in properly terrified awe of history most deadly warriors they would not have needed to import malnourished inbred sandnigger jihadis to terrorize the feminists for them if you can not beat down a misbehaving bitch hand in your balls fuckislam feminism,1.0,0.0,1.0,1.0,0.0,0.0
3680355_gab,two terms of that shit in the white house <user>,0.0,0.0,0.0,0.0,0.0,1.0
3686020_gab,you know what sicker if even possible than that happened to the white kid kidnapped in chicago is that some sick fucking people see it for anything else than what it fucking is a brutal unacceptable hate crime fuck you people like don t lemon worst reporter in cnn in <number>,0.0,1.0,0.0,0.0,0.0,1.0
3703256_gab,a century or so of trying to solve stupidity with schooling poverty with government handouts violence with gun control and bad race relations with forced integration demonstrably has not worked something that a ten minute drive around your local black ghetto if you dare will show you,0.0,1.0,0.0,0.0,0.0,1.0
3713159_gab,<user> yes he is weird and chasing after women but to me is kind of funny,0.0,0.0,0.0,1.0,0.0,1.0
3725766_gab,<url> <number> <number> of u states now have <number> or more immigrants and <number> states have over <number> immigrants as of <number> the u had <number> million legal illegal immigrants now it <number> million and growing by 1 m <number> m a year california is now <number> immigrant,0.0,0.0,0.0,0.0,0.0,0.0
3734130_gab,what i want to know is when these <number> idiot ghetto rats from chicago go to prison who gets their bus stops bathroom stalls stop signs they spray painted to claim ownership of the state a rival gang russia oprah,1.0,1.0,0.0,1.0,0.0,1.0
3734863_gab,so a white puerto rican alaskan muslim vet goes into a bar,0.0,1.0,1.0,0.0,0.0,1.0
3735131_gab,ban hollywood let the chinese sit with an empty shell we can build another one in another state cali is too infected with migrants pedophiles replace brn migrants w white european refugees china has a huge appetite for white slaves lots of kids pass thru that machine <user>,1.0,0.0,0.0,0.0,0.0,1.0
3756470_gab,<user> now it is a democrat ghetto that they are hiding,0.0,1.0,0.0,0.0,0.0,1.0
3764425_gab,trumps 1 st <number> days in office <number> repeal husseincare <number> defund un and sancuary cities <number> extreme vetting on muslim pigs <number> <number> trill budget to rebuild america ghetto <number> make in usa initiative maga donaldtrump makeamericagreatagain,1.0,1.0,1.0,0.0,0.0,0.0
3768379_gab,<user> i think he basically the resident typical gay professor for a lot of right leaning people he takes everything academia holds dear inverts it and presents it in the gayest possible way for shock value protection and profit that my take,0.0,0.0,0.0,0.0,0.0,0.0
3787656_gab,dad why are there no jews on jupiter because its a gas planet son,1.0,0.0,1.0,0.0,0.0,0.0
3826117_gab,black lives matter could literally kidnap torture and try and kill a helpless white retarded person and blm supporters would defend it oh wait a minute maga gabfam,1.0,1.0,0.0,1.0,0.0,0.0
3836998_gab,a christian jew and muslim walk into a bar the barman says is this some kind of joke well if it is says the muslim i am going to come back and kill everyone here,1.0,0.0,1.0,0.0,0.0,0.0
3842681_gab,give me a break the arabs do not want domination or clintons dont try to dovetail history to suite ur misguided ideology if i am not part of the crowd i am offended <user>,0.0,0.0,0.0,0.0,0.0,1.0
3847933_gab,<user> looks like the idea to stop criminal harassment trolling by giving each user the power to do so as they see fit according to tgheir own account is really upsetting the very criminals it is designed to stop <user> maga gabfarm trump troll twitter,0.0,0.0,0.0,0.0,0.0,1.0
3858576_gab,george clooney goes full retard and blasts trump for bashing meryl streep are not you supposed to be running the country obama is still president not trump,0.0,0.0,0.0,0.0,0.0,1.0
3863820_gab,<user> i love warsaw i am american but i have got a lot of good friends there the nightlife is great and the cost of living is nice too not too many refugees at least not yet,0.0,0.0,0.0,0.0,0.0,0.0
3873951_gab,fuck america please help us we just put a somali muslim in charge of immigration in canada i cant fight i cant say no i have no voice maga we have no silent majority,1.0,1.0,1.0,0.0,0.0,0.0
3878555_gab,white nations for white people want a future deport jews with the arabs,1.0,1.0,1.0,0.0,0.0,0.0
3885608_gab,<user> devildog put both on to a spectrum the number of radical muslims that support carrying out jihad is big the number of radical jews that support and employ the talmud is small in comparison yet their leverage in media financing academia and politics is revealing bad influence on both,0.0,0.0,1.0,0.0,0.0,1.0
3921297_gab,<user> i kept twitching with every single time he virtue signaled about the immigrants and refugees tearing down the middle aged white male,0.0,0.0,0.0,0.0,0.0,0.0
3952477_gab,<user> yeah okay really europe going to put their pants on and actually deal with the rapefugees and the militant age male jihadi muslims that have come by the millions and millions you are not going to want or need america military,1.0,0.0,1.0,0.0,0.0,0.0
4004699_gab,<user> not good good vs bad more like they both suck choosing sides is what the zionist and the arabs like i could care less if they kill each other nobloodforisrael we have our own problems our gov is commitiing high treason while being tyrannical,1.0,0.0,1.0,0.0,0.0,1.0
4009897_gab,i hate when the negative attitudes of ragheads toward kikes faggots are used as an excuse by white advocates of border enforcement to lamely try to gain the support those bastards,1.0,0.0,1.0,0.0,0.0,0.0
4030383_gab,what do the elite call a woman raped by muslims a white slut,1.0,1.0,1.0,1.0,0.0,0.0
4035593_gab,liberals won t face the fact that if anything the obama administration has condoned criminal behavior far above justice and has divided this nation with his racism muslim leanings and support of homosexuality putting the smallest fleas of society as the leaders of the nation,1.0,0.0,1.0,0.0,0.0,0.0
4057435_gab,jews are white sandniggers,1.0,0.0,1.0,0.0,0.0,0.0
4059291_gab,allowing refugees into your nation is like allowing rabid foxes into your chicken coop it does not make you caring it makes you an asshole,1.0,0.0,0.0,0.0,0.0,0.0
4059367_gab,some people seeing something unusual feel so shocked that they want to kill and destroy it immediately it retarded as all fundamentalism is,0.0,1.0,1.0,0.0,0.0,1.0
4068077_gab,<user> you do not know that no arabs are allowed in kurdistan beyond sunset if they have legitimate business like truck drivers r more americans per capita in isis than there r kurds very very few most are giving their lives and treasure to protect yazidis christians assyrians,0.0,0.0,0.0,1.0,0.0,0.0
4076689_gab,sweden decided in <number> to welcome immigration since <number> violent crime in sweden has increased by <number> and rape has increased by <number> sweden has some of the most beautiful women on the planet and they let them get raped by evil muslim immigrants gabfam maga europegenocide islam,1.0,1.0,1.0,1.0,0.0,0.0
4088371_gab,<user> welcome to the club i posted about pizzagate holocaust myth truth to earn acct lock i will not retract one word so it stays locked forever until twitter is dead,0.0,0.0,1.0,0.0,0.0,1.0
4088576_gab,q why do blacks wear white gloves a so they do not bite their fingers eating tootsie rolls,1.0,1.0,0.0,0.0,0.0,1.0
4094546_gab,it is appropriate to stand for gay rights but not for the right to chemically or socially engineer a gayer population,0.0,0.0,0.0,0.0,0.0,0.0
4100335_gab,american ghetto blacks are the only race who banishes members of their own ethnicity for accepting or working with members of other races whom they disagree with lol internalracism,1.0,1.0,0.0,0.0,0.0,0.0
4101661_gab,disruptj20 trying to cancel the inauguration deploraball with butyric acid so much for the tolerant left breaking undercover video exposes groups plotting criminal activity and violence at <user> inauguration,0.0,0.0,0.0,0.0,0.0,1.0
4194438_gab,the canadian legal profession is absolutely infested with dirty faggots dykes trannies these perverts persecute normal souls especially christians cursecanada cursethecrown,1.0,0.0,1.0,1.0,0.0,0.0
4200107_gab,war is not violence and killing pure and simple war is controlled violence for a purpose robert heinlein,0.0,0.0,0.0,0.0,0.0,1.0
4225328_gab,<user> high standards that black bitch looks like harambe retarded cousin,1.0,1.0,0.0,1.0,0.0,0.0
4226534_gab,drudge report ‏ <user> 1 1 m11 minutes ago more abc orders refugee crisis drama where americans are the refugees,0.0,0.0,0.0,0.0,0.0,0.0
4278617_gab,i see blacks are mad because trump is pro law enforcement i hope more cops flood the ghettos and throw away all the trash,1.0,1.0,0.0,0.0,0.0,0.0
4286950_gab,gettin real tired being constantly told how stupid americans are you think you are any better with these sand niggers replacing you hell at least we had the sense to not let them in faggots or at least not by the boatloads,1.0,1.0,1.0,0.0,0.0,0.0
4294338_gab,<user> oh and there the gay rainbow flag these are not women they are mostly lesbians irrelevant termagants with empty wombs,1.0,0.0,0.0,1.0,0.0,0.0
4305786_gab,modern white women are the most liberated people in the history of mankind this march is beyond comprehension the best part of this election was seeing that celeb opinions do not resonate to reasonable people,0.0,0.0,0.0,1.0,0.0,1.0
4305867_gab,<user> it already happened the jews would kill the arabs and build something like israel it silly to believe that jews can not build a civilization independently whatever their parasitical traits relative to whites they are not worse than east asians who build civilizations just fine,1.0,0.0,1.0,0.0,0.0,0.0
4331119_gab,about that womens march in dc yesterday it was a success for president trump because on his first full day in office he got more fat women out walking that michelle obama ever did,1.0,0.0,0.0,1.0,0.0,0.0
4334117_gab,imgur could be turned right wing site easily if not for the mods they mostly ok with sexist stuff and anti muslim stuff the site just have a group of sjws that report everything and kike mods that delete stuff,1.0,0.0,1.0,0.0,0.0,1.0
4342896_gab,<user> no doubt some muslim sand nigger,1.0,0.0,1.0,0.0,0.0,1.0
4343172_gab,this whole trump hates women thing is the biggest straw man argument ever devised you can fool all the people some of the time and some of the people all the time but you cannot fool all the people all the time,0.0,0.0,0.0,1.0,0.0,1.0
4368754_gab,<user> you are a faggot bitch for not punching that nigger back,1.0,1.0,0.0,0.0,0.0,0.0
4370649_gab,<user> she has guts at least her canadian values for immigrants policy is being skewered by our lefty media ad nauseum can she hold the line like trump did we will see,0.0,0.0,0.0,1.0,0.0,0.0
4376210_gab,an interesting study could be made of the difference between jews who are more or less professional leftists and whiteskin leftists particularly in their mentation over time my theory is whiteskins are less able to handle lying as permanent mo than jews,1.0,1.0,1.0,0.0,0.0,0.0
4385895_gab,a pastor at trinity lutheran church in berlin has revealed that the german gov is rejecting almost all applications for asylum from his church iranian and afghan refugees who have waited years in germany for the gov to hear their cases these asylum seekers are now receiving deportation notices,0.0,0.0,0.0,1.0,0.0,1.0
4386546_gab,<user> linda came to flint michigan for a photo op of delivering water to families she not even from michigan our newpaper made a big deal to show how co operative the recent refugees were in this crisis,0.0,0.0,0.0,1.0,0.0,1.0
4395151_gab,it time to boycott everything madonna ashley judd and hollywood from now on find other hobbies i will never go to the movies again i will never again idolize these monsters that really hate women if you think about it,0.0,0.0,0.0,1.0,0.0,0.0
4408054_gab,people of color is like lgbtq term that exists to try to make a coalition out of people who do not get along hispanics ethnically cleanse blacks asians are hurt by aa policies put in place for nams political lesbians hate trannies various do not trust bisexuals we can amplify these tensions,1.0,1.0,0.0,1.0,0.0,1.0
4428097_gab,it ll be interesting to see the language in these executive orders on immigration tomorrow trump is being a bad ass and keeping his word i am enjoying this now he needs to get high risk undocumented refugees and illegal immigrants the hell out of this country especially muslim fighter types,1.0,0.0,1.0,0.0,0.0,0.0
4430245_gab,there good reason for trump to order a major fbi investigation of vast voting by illegal immigrants in various cities but only after he gotten through his nominations and major legislation for this congress the political shitstorm from mayors and other democratic officials will be fantastic,0.0,0.0,0.0,0.0,0.0,1.0
4437704_gab,simple solution enforces laws not jared wyand you have had <number> years to solve it under black jesus and it got worse all black economic data is down under his presidency so maybe stfu <user> gun violence is a public health crisis martial law will not fix violence in chicago,0.0,1.0,0.0,1.0,0.0,0.0
4450471_gab,i think spicer is going to need to start using videos and charts and graphs to really teach the media the truth about issues like violence in chicago violent immigrants etc mere words are not enough the narrative in their heads is too strong,0.0,0.0,0.0,1.0,0.0,1.0
4467081_gab,<user> no just ontario toronto and mississauga there are lots of asians but more arabs and moslems now than what it used to be,0.0,0.0,1.0,0.0,0.0,1.0
4473435_gab,<user> there is a bright side if criminals start using silencers people in the ghetto will get more sleep,1.0,1.0,0.0,0.0,0.0,1.0
4480442_gab,u notice people like <user> are not too eager at exploring or talk abt the jewish and israeli connections the evidence for which there is plenty dancing israelis truck bomb jews urban moving systems jews suter wtc lease ring jews gelatine art students etc etc just arabs arabs arabs,1.0,0.0,1.0,0.0,0.0,0.0
4484683_gab,the woman march is an embarrassment to humanity it cancelled itself out by touting women social reproductive rights while a dyke with a bullhorn screeched alla akbar to the whole world they have shown just how stupid american leftist women are send them all to saudi arabia maga,1.0,0.0,1.0,1.0,0.0,0.0
4517263_gab,the colloidal slime of islam gay rights and large woman feminism will never be able to achieve a stable mix you can pasteurize homogenize or euthanize but there is no melting pot that will accommodate the bulk of these women and the brainless rage wrapped inside those towel heads,1.0,0.0,1.0,1.0,0.0,0.0
4538880_gab,feminists had nothing to say about the swedish woman gang raped by three muslim men on facebook live i guess they were too busy dressing up like giant vaginas and whining about the mythical wage gap,1.0,0.0,1.0,1.0,0.0,0.0
